info	time	type	plate	ABL1	ADAM9	ALCAM	APP	AURKA	AURKB	AXIN1	AXL	BLMH	CASP3	CAV1	CCNA2	CCNE1	CDH1	CSTB	CTSD	EDIL3	EIF4B	EPCAM	EPHA2	ERBB2	EZR	FABP5	FAS	FGF19	FGF2	GLI3	GLO1	GRN	HMOX1	HSPB1	IGFBP2	IKBKG	ITGB5	LGALS3	LIN28A	LRPAP1	LRRC16A	MESDC2	MET	METAP1D	MIF	MKI67	NOTCH1	NPM1	NQO1	NTHL1	PARK7	PARP1	PLAU	PLAUR	POU5F1	SCAMP3	SMAD4	SOD1	SOD2	SOX2	THY1	TNC	TNFRSF10B	TP53	ZNF24
Comb_72h_sc_C4	Comb	72h	sc	C4	0	0	0	0	0	0	0	0.822078439	0.095511457	6.532793606	0	0	0.561648401	0.050841318	0	0	0	0	2.795101903	0	0.612627749	0	0	1.950466847	0	0	0	1.930911254	0	0	0	0	0.300377595	0.590759385	0	0.347071504	0.138820496	0.166878049	0.378417394	0	1.017414041	3.289168091	0.160339436	0.530893726	0	0	0.290004435	0.911893173	0	0.099258589	0	0.090288738	0	0	0.757328618	0	0	0.233278375	0	2.898354785	1.774803449	1.182675148
Comb_72h_sc_C5	Comb	72h	sc	C5	0	0	0	0	0	0	0	0.058304055	0.083747916	5.640186296	0	0	0	0	0	0	0	0	2.026913654	0	0.651508695	0	0	0.931164836	0	0	0	1.206921933	0	0	0	0	0	0	0	0.115114927	0	0	0.050029918	0	0.072507711	2.737659958	0	0.261627327	0	0	0.317597964	0.451687217	0	0	0.026455027	0	0	0	0.673394192	0	0.28755127	0	0	1.517839545	1.094608258	0.933510137
Comb_72h_sc_C6	Comb	72h	sc	C6	0	0	0	0	0	0	0	0.219410061	0	6.485048846	0	0	0.902158422	0.359808652	0	0	0	0	2.771964265	0	0.353281744	0	0	1.216765523	0	0	0	1.627520911	0	0	0	0	0	0.118892225	0	0.126003789	0	0.063751063	0.117215405	0	0.658894952	3.056108518	0	0.109456353	0	0	0	0.804656965	0	0.476177499	0	0	0	0	1.108458083	0	0	0	0	1.499314186	0.732600999	0.829403715
Comb_72h_sc_C7	Comb	72h	sc	C7	0	0	0	0	0	0	0	0	0.324993785	6.21106789	0	0	0.710877557	0.153565023	0	0	0	0	2.491411194	0	0.292463611	0	0	1.356023405	0	0	0	1.456238125	0	0	0	0.158651086	0.264478294	0	0	0.65929449	0	0	0.475975876	0	0.629627041	3.239841012	0	0.893727836	0	0	0.119051724	0.79898772	0	0.041339935	0	0	0	0	1.161921634	0	0	0	0	2.404545799	1.222682699	1.492803188
Comb_72h_sc_C8	Comb	72h	sc	C8	0	0	0	0	0	0	0	0	0.13148177	6.701031405	0	0	1.060978112	0.168541942	0	0	0	0	2.018417829	0	0.483454686	0	0	2.428175286	0	0	0	1.734549521	0.05448754	0	0	0.095308166	0	0.036354754	0	0.247326921	0	0	0.388130953	0	0.681185265	3.102533824	0	0.168118235	0	0	0.148237203	0.698561103	0	0.225356907	0	0	0	0	0.649061415	0	0	0	0	2.157567171	0.888211675	1.527418016
Comb_72h_sc_C9	Comb	72h	sc	C9	0	0	0	0	0	0	0	0.2288626	0.082334256	6.183630426	0	0	0.162752489	0	0	0	0	0	2.168517124	0	0.496160993	0	0	1.347477403	0	0	0	1.812409485	0	0	0	0.072981128	0.247420694	0	0	0.195410447	0	0	0.11082078	0	0.414606304	2.924204425	0	0	0	0	0.415882921	0.551704705	0	0	0	0	0	0	0.524789868	0	0	0	0	1.491566091	1.140120389	1.156065796
Comb_72h_sc_C10	Comb	72h	sc	C10	0	0	0	0	0	0	0	0.444921149	0.051104312	5.724527482	0	0	0	0.051928847	0	0	0	0	1.765032296	0	0.456801377	0	0	1.834244	0	0	0	1.456750138	0	0	0	0	0	0.01586394	0	0	0	0	0.078137624	0	1.011673229	2.847219352	0	0.741406865	0	0	0	0.699535028	0	0	0	0.2495802	0	0	0.498600993	0	0.130917329	0.099078516	0	2.228402133	0	1.370316156
Comb_72h_sc_C11	Comb	72h	sc	C11	0	0	0	0	0	0	0	0	0	6.096299188	0	0	0.09239132	0.074668627	0	0	0	0	1.192179597	0	0.327916611	0	0	1.252525048	0	0	0	1.487033905	0	0	0	0	0	0.151052318	0	0	0	0	0.108108356	0	0.530141864	2.864575003	0	0.180928594	0	0	0.182886035	0.406012037	0	0	0	0	0	0	0.426582643	0	0	0	0	0.910061495	0	1.21503819
Comb_72h_sc_C12	Comb	72h	sc	C12	0	0	0	0	0	0	0	0.197929673	0.177110224	6.823776035	0	0	1.787647936	0.287161398	0	0	0	0	1.615601797	0	0.616677856	0	0	1.986134154	0	0	0.238916214	2.097430275	0	0	0	0.083188905	0.682300595	0.215037939	0	0.069618179	0	0	0.432274188	0	0.763036554	3.607649999	0	0.793352716	0	0	0.346048259	1.133870973	0	0.327144407	0	0	0	0	1.23564439	0	0.216188469	0.052147694	0	2.681067757	3.082297021	1.331172842
Comb_72h_sc_D2	Comb	72h	sc	D2	0	0	0	0	0	0	0	0.615922181	0.000574151	6.283433462	0	0	0.783378307	0.333428499	0	0	0	0	2.117749876	0	0.622761262	0	0	1.892626833	0	0	0	2.059170994	0	0	0	0.03659079	0.068685597	0.221082919	0	0.417924661	0.096169456	0	0.391167983	0	0.417192523	3.625684484	0	1.024713922	0	0	0.328463932	0.849849811	0	0.326309871	0	0	0	0	1.092610854	0	0.297548423	0.128378863	0	2.509441315	2.427636131	1.360356145
Comb_72h_sc_D3	Comb	72h	sc	D3	0	0	0	0	0	0	0	0	0	5.878891785	0	0	0	0	0	0	0	0	0.553347566	0	0.060917228	0	0	1.308029901	0	0	0	1.292387224	0	0	0	0	0	0	0	0	0	0	0.021837363	0	0.651364507	2.596297046	0	0.351579352	0	0	0	0.399764256	0	0	0	0	0	0	0.657062877	0	0.044926812	0	0	1.25231356	0.673565144	0.97281857
Comb_72h_sc_D4	Comb	72h	sc	D4	0.030684666	0	0	0	0	0	0	0.300877832	0.251853523	6.755067877	0	0	0.050438206	0.295695662	0	0	0	0	2.310792696	0	0.708764908	0.128300857	0	2.188121184	0	0	0	2.058134243	0	0	0	0.118457941	0.394948818	0.599021079	0	0.506253669	0	0	0.430502775	0.098538455	0.743705443	3.773787578	0	1.027519737	0	0	0.028715299	1.103944521	0	0.010306141	0	0	0	0	1.178433784	1.97205212	0	0.115498116	0	3.195654044	1.523613867	1.423586279
Comb_72h_sc_D5	Comb	72h	sc	D5	0	0	0	0	0	0	0	0.071595933	0	5.709053414	0	0	0.17378562	0	0	0	0	0	2.31272693	0	0.272636772	0	0	1.283413247	0	0	0	1.407852896	0	0	0	0	0.074409088	0	0	0.1805621	0	0	0.071357655	0	0.392204491	2.684101334	0	0	0	0	0.112469367	0.493220597	0	0	0	0	0	0	0.793116526	0	0	0.305396619	0	0.861144597	0.517681058	1.290346334
Comb_72h_sc_D6	Comb	72h	sc	D6	0	0	0	0	0	0	0	0	0	5.527675088	0	0	0	0.143263865	0	0	0	0	1.214748046	0	0.205820603	0	0	1.044677318	0	0	0	0.895912136	0	0	0	0	0.175142875	0	0	0	0	0	0.034119879	0	0.0581406	2.569182887	0	0	0	0	0	0.388891046	0	0	0	0	0	0	0.592358659	0	0.165800875	0	0	1.143797279	0.058109498	1.271171498
Comb_72h_sc_D7	Comb	72h	sc	D7	0	0	0	0	0	0	0	0.229911899	0	5.739372371	0	0	0	0.059664237	0	0	0	0	2.357105801	0	0.228932931	0	0	1.333678849	0	0	0	0.943962202	0	0	0	0.136407073	0.054339741	0.593675007	0	0	0	0	0.318434629	0	0.594780055	2.091721607	0	0.019135153	0	0	0.072573079	0.137985097	0	0.125977734	0	0	0	0	0.580359247	0	0	0	0	1.679619354	0	1.263808314
Comb_72h_sc_D8	Comb	72h	sc	D8	0	0	0	0	1.857083901	0	0	0	0.338998618	6.446448092	0	0	0.709725179	0.376727882	0	0	0	0	2.592428379	0	0.920683395	0	0	2.098998763	0	0	0	2.072355164	0	0	0	0.210437976	0.144216792	0.606545609	0	0.125373446	0.01306248	0.058531561	0.518801355	0	0.199730355	3.217626222	0.172617422	0.441277475	0	0	0.413681233	1.036660942	0	0	0	0.202787053	0	0	1.207385314	0.004030553	0.340299972	0	0	1.571474942	0.381073549	1.602913864
Comb_72h_sc_D9	Comb	72h	sc	D9	0	0	0	0	0	0	0	0.25887676	0.006197796	6.160781741	0	0	1.160636425	0.167868137	0	0	0	0	2.121359994	0	0.353125334	0	0	1.783960296	0	0	0	1.754592988	0	0	0	0.161527466	0.206926758	0.212045982	0	0.34397389	0.081939006	0.005111358	0.423535268	0	0.706437102	3.323179112	0.081345192	0	0	0	0	0.82092372	0	0.13299848	0.264278198	0.004022311	0	0	0.934016229	0	0.130897873	0.002964526	0	2.284235001	1.989619117	1.607971006
Comb_72h_sc_D10	Comb	72h	sc	D10	0	0	0	0	0	0	0	0.655193767	0.141283782	6.337032904	0	0.258532687	0.319154599	0.127704492	0	0	0	0	2.180188956	0	0.383545943	0	0	1.615999525	0	0	0	1.930939646	0.062352671	0	0	0	0.932283199	0.561311111	0	0.306871164	0.169158939	0.269095874	0.595467115	0	0.736039417	3.479646274	0	0.725502507	0	0	0.204362788	1.098408497	0	0.166324468	0	0.060871573	0	0	1.239027349	0	0.217706921	0.139237302	0	2.106808518	1.569550384	1.867040929
Comb_72h_sc_D11	Comb	72h	sc	D11	0	0	0	0	0	0	0	0.040228479	0	5.914849015	0	0	0.987691016	0.090500618	0	0	0	0	1.968535409	0	0.402318259	0	0	1.997913405	0	0	0	1.68937163	0	0	0	0	0.044076261	0.296923558	0	0	0	0	0.191705428	0	0.702751543	3.138984721	0	0.725277873	0	0	0.12603619	0.518529905	0	0	0	0	0	0	0.68234235	0	0	0	0	1.890209647	2.469937173	0.887795615
Comb_72h_sc_D12	Comb	72h	sc	D12	0	0	0	0	0	0	0	0.252656106	0.028287477	6.171159902	0	0	1.278195201	0.53016963	0	0	0	0	3.447058635	0	0.680912015	0	0	1.906571397	0	0	0	1.983748584	0	0	0	0.250341959	0.292758363	0.402900048	0	0.379296081	0.026120801	0	0.298327002	0	0.392440308	3.26800979	0	0.304070796	0	0	0.174107421	0.999867905	0	0.682695456	0	0	0	0	1.119693143	0	0.27150487	0.134007891	0	1.583622322	1.596121511	1.50043049
Comb_72h_sc_E2	Comb	72h	sc	E2	0	0	0	0	0	0	0	0.170095558	0	5.783915345	0	0	0	0	0	0	0	0	1.862616528	0	0.224937992	0.395286973	0	0.387700348	0	0	0	1.349877909	0	0	0	0	0	0	0	0	0	0	0	0	0.337032335	2.645145241	0	0.029802355	0	0	0.148711125	0.08894702	0	0.068278771	0	0	0	0	0.678100422	0	0	0	0	1.811012627	1.210488463	0.352181171
Comb_72h_sc_E3	Comb	72h	sc	E3	0	0	0	0	0	0	0	0.807369614	0.103902593	6.646560893	0	0.163307157	0	0.262910483	0	0	0	0	3.063102227	0	0.925866803	0.052461701	0	1.84675609	0	0	0	2.297944798	0.060178172	0	0	0	0.610706452	0.282793139	0	0.349233268	0.06064415	0.142074456	0.409793993	0.134393335	0.83383506	3.889346301	0	0.472275016	0	0	0.084222877	1.279945443	0	0	0.018626253	0.038457419	0	0	1.259157254	0	0	0.092674275	0	2.722365193	1.113848945	1.632225871
Comb_72h_sc_E4	Comb	72h	sc	E4	0	0	0	0	0	0	0	0.622288171	0	6.505577579	0	0	0.554329967	0.253957188	0	0	0	0	1.944189094	0	0.595296462	0	0	1.587864508	0	0	0	1.898047481	0.002823434	0	0	0.055256448	0.26811329	0.476551194	0	0.453459836	0.004130125	0	0.416733191	0	0.447032988	3.195352826	0	0.274008773	0	0	0.307320089	0.848140309	0	0	0	0	0	0	1.066849324	0	0.014801394	0.12302558	0	1.524600571	0.450475992	1.6001571
Comb_72h_sc_E5	Comb	72h	sc	E5	0	0	0	0	0	0	0.051704496	0.776009259	0.117381349	6.757233134	0	0.160807155	0	0.062455582	0	0	0	0	1.675027799	0	0.714527883	0	0	2.160156628	0	0	0	2.213489074	0	0	0	0.256760443	0.705687893	0.286163133	0	0.622096655	0.035783858	0	0.675580865	0	1.433824844	3.737739371	0	0.347925727	0	0	0.54321543	1.486840227	0	0.535291927	0	0	0	0	1.151128948	0	0.529289945	0.028662405	0	2.401426535	0.8009428	2.090307607
Comb_72h_sc_E6	Comb	72h	sc	E6	0	0	0	0	0	0	0	0.683540747	0.176240031	6.505417784	0	0	1.11429306	0.330213992	0	0	0	0	2.275951446	0	0.597850249	0	0	2.113088905	0	0	0	2.248266632	0.063267378	0	0	0.242873455	0.527890361	0.09430198	0	0.469458749	0.086799256	0	0.394330784	0	1.376568111	3.717528703	0	0.698680622	0	0	0.350881801	1.066363618	0	0	0	0	0	0	1.058407508	0	0	0	0	2.658342167	2.669610914	1.310675289
Comb_72h_sc_E7	Comb	72h	sc	E7	0	0	0	0	0	0	0	0	0.034143068	6.224239038	0	0	0.644670502	0.078466215	0	0	0	0	1.953680481	0	0.779886377	0	0	1.326149388	0	0	0	1.523349196	0.048180068	0	0	0.246773241	0.026242015	0	0	0.328150501	0	0	0.249463343	0	0.678027827	3.164647429	0	0.606438528	0	0	0.402064557	0.729039013	0	0	0	0	0	0	1.043862554	0	0.42352041	0	0	1.473955069	1.237775618	1.557972198
Comb_72h_sc_E8	Comb	72h	sc	E8	0.060835281	0	0	0	0	0	0.064587078	0.441080789	0	7.444550007	0	0	0	0.172482671	0	0	0	0	3.720909002	0	0.57089278	0.105301673	0	2.278572132	0	0	0	2.403234016	0	0	0	0.068629024	0.592608169	0.020482562	0	0.103946427	0	0	0.305847652	0	0.623166524	3.921953359	0	0.936694083	0	0	0.059810793	1.253453046	0	0	0	0.142707097	0.112542213	0	1.426762716	0	0.252608018	0	0	2.233943907	0.295167218	1.473577514
Comb_72h_sc_E9	Comb	72h	sc	E9	0	0	0	0	0	0	0	0	0	5.423023386	0	0	0.101834073	0.007229774	0	0	0	0	2.140967016	0	0.63743254	0	0	1.142939428	0	0	0	1.582520821	0	0	0	0	0	0.12079553	0	0	0	0	0.088710954	0	0.64529849	2.66024574	0	0	0	0	0	0.363329641	0	0	0.114761191	0	0	0	0.554065051	0	0.156371365	0	0	1.538121683	0.322657351	1.130247781
Comb_72h_sc_E10	Comb	72h	sc	E10	0	0	0	0.11287994	0	0	0	0.600922724	0.255389649	6.940453903	0	0.060777879	0.20575655	0.406872681	0	0	0	0	3.637387046	0	0.510292318	0.07451839	0	2.402268195	0	0	0.034101058	2.125617683	0.156136074	0	0	0.595609207	0.89345596	0.058002057	0	0.274766147	0.08933214	0.21870083	0.416469136	0	0.800776526	3.477284328	0.171672084	1.273853305	0	0	0.431940429	1.035693894	0	0.479511584	0	0.107833528	0	0	1.402974894	0.212792012	0.492351867	0.167112218	0	3.953580259	1.282016959	1.922037687
Comb_72h_sc_E12	Comb	72h	sc	E12	0	0	0	0	0	0	0	0.393243746	0.018279666	6.048365899	0	0	0.00467672	0.038547108	0	0	0	0	2.494513388	0	0.579899885	0	0	0.779387265	0	0	0	1.778452869	0.035614121	0	0	0.095809337	0.225580602	0.001252814	0	0	0	0	0.385576621	0	0.417420895	2.927014701	0.186937508	0.402079835	0	0	0.359303723	0.401392352	0	0	0	0	0	0	0.897371783	0	0.035304819	0	0	1.157142449	0.203605291	1.423908676
Comb_72h_sc_F2	Comb	72h	sc	F2	0	0	0	0	0	0	0	0	0	5.527261541	0	0	0.325798464	0	0	0	0	0	1.717586996	0	0.431296553	0	0	1.379725863	0	0	0	1.684244246	0	0	0	0.023436417	0	0.129725365	0	0.074451308	0	0	0.066623538	0	0.687374437	2.66733439	0	0.434663416	0	0	0	0.60730092	0	0	0	0	0	0	0.650616448	0	0	0	0	1.744689552	0.19563213	1.143009473
Comb_72h_sc_F3	Comb	72h	sc	F3	0	0	0	0	0	0	0	0	0	6.082359897	0	0	0.671553301	0.1910387	0	0	0	0	2.364672888	0	0.213638227	0	0	2.021623348	0	0	0	1.8456162	0.214538348	0	0	0	0	0	0	0.12613716	0	0	0	0	0.758303759	3.104846974	0	0	0	0	0.196436239	0.736456969	0	0	0	0	0	0	0.708102524	0	0	0	0	1.838102788	1.039301531	1.099531323
Comb_72h_sc_F4	Comb	72h	sc	F4	0	0	0	0	0	0	0	0	0	5.743515323	0	0	0.548582379	0	0	0	0	0	2.049244347	0	0.321088058	0	0	1.661767153	0	0	0	1.540046454	0.027106012	0	0	0	0.092890668	0	0	0.135805522	0	0	0.234351112	0	0.478388713	2.855425909	0.045351289	0	0	0	0	0.541610752	0	0	0	0	0	0	0.657140869	0	0.376265672	0	0	1.569513879	1.129768095	1.31563718
Comb_72h_sc_F5	Comb	72h	sc	F5	0	0	0	0	0	0	0	0.287201163	0	6.264348681	0	0	0.427014333	0.354483442	0	0	0	0	2.162295895	0	0.640596761	0	0	1.930436197	0	0	0	1.611024564	0.032153098	0	0	0.162996337	0.118609911	0.00308654	0	0.017159196	0	0	0.161278756	0	0.613114189	2.55517909	0	1.061774944	0	0	0.377912895	0.527159741	0	0	0	0	0	0	1.195155179	0	0.053018406	0	0	2.154826195	0.138053364	0.828994724
Comb_72h_sc_F6	Comb	72h	sc	F6	0	0	0	0	0	0	0	0.27759883	0	5.780514566	0	0	0.140108602	0.450103059	0	0	0	0	1.124625475	0	0.386081575	0	0	1.453238502	0	0	0	1.465864122	0	0	0	0.008374023	0.482910056	0	0	0	0	0.195854105	0.389286789	0	0.696267494	3.064959559	0.229208522	0.744791471	0	0	0.474792197	0.851859301	0	0.099546816	0	0	0	0	1.228242502	0	0.272546149	0	0	3.150006575	1.9962448	1.352647977
Comb_72h_sc_F7	Comb	72h	sc	F7	0	0	0	0	0	0	0	0	0.003813439	6.193167127	0	0	0	0	0	0	0	0	1.945588931	0	0.444700958	0	0	1.479277381	0	0	0	1.882161818	0	0	0	0.019311953	0.358165854	0	0	0	0	0	0	0	0.538785401	3.195816443	0	0.126265853	0	0	0	0.881698015	0	0	0	0	0	0	1.085225021	0	0	0	0	2.397960572	0.267002316	0.975028351
Comb_72h_sc_F8	Comb	72h	sc	F8	0	0	0	0	0	0	0	0.413615955	0	6.310464052	0	0	0.975628485	0.034856578	0	0	0	0	2.892174963	0	0.454738147	0	0	1.265751996	0	0	0	1.60080274	0	0	0	0.021091008	0.229296735	0	0	0	0	0	0.315823307	0	0.576620218	3.120351917	0	0.3336831	0	0	0.202015388	0.792263446	0	0	0	0	0	0	0.858213659	0	0	0	0	1.654052999	1.355032522	1.040433608
Comb_72h_sc_F9	Comb	72h	sc	F9	0	0	0	0	0	0	0	0.229322602	0	6.130384503	0	0	0.487712004	0.224605876	0	0	0	0	2.783414521	0	0.676804607	0	0	1.422368131	0	0	0.361882618	1.739472013	0	0	0	0.402115405	0.14030039	0.122422651	0	0	0	0	0.074325859	0	0.496775501	3.063481783	0	0.725561072	0	0	0.262883237	0.682160745	0	0.253178888	0	0	0	0	1.06029889	0	0	0	0	2.763823511	1.136129221	1.176200409
Comb_72h_sc_F10	Comb	72h	sc	F10	0	0	0	0	0.055974134	0.006052928	0	0.327818503	0.188869131	7.221114874	0	0.324927921	0.315686224	0.484706294	0	0	0	0	3.111511317	0	0.597655484	0.09115494	0	2.492395343	0	0	0.258210042	2.358099988	0	0	0	0.107795833	0.916195896	0	0	0.275841293	0.128968303	0.205029188	0.51668877	0	0.966135957	3.968325556	0.192234586	0.608834148	0	0	0.349549855	1.275425039	0	0	0	0.028639747	0	0	1.413743228	0	0.337875896	0.200228912	0	2.864307892	0.385069842	1.840681819
Comb_72h_sc_F11	Comb	72h	sc	F11	0	0	0	0	0	0	0	0.033155024	0	6.037271275	0	0	0.025073525	0.174710093	0	0	0	0	1.431484125	0	0	0	0	1.756646735	0	0	0.185113323	1.4904518	0	0	0	0	0	0	0	0.266383385	0	0	0.213702724	0	0.488021197	2.921413727	0	0	0	0	0.117104278	0.684615214	0	0	0	0	0	0	0.955470207	0	0	0	0	1.735727201	1.163501702	1.295900405
Comb_72h_sc_F12	Comb	72h	sc	F12	0	0	0	0	0	0	0	0	0.06959501	6.178272308	0	0	0	0	0	0	0	0	2.301890804	0	0.591440247	0	0	1.422673413	0	0	0	1.858474836	0	0	0	0	0.32218664	0.458065001	0	0	0	0	0	0	0.383883083	2.844454559	0	0.498205407	0	0	0.12906262	0.482620078	0	0.036626576	0	0	0	0	0.640147359	0	0.169189342	0	0	1.440327572	0.364879813	0.939536793
Comb_72h_sc_G2	Comb	72h	sc	G2	0	0	0	0	0	0	0	0.251755302	0	5.943826812	0	0	0.965565199	0.264386718	0	0	0	0	2.334898872	0	0.653640943	0	0	1.306503689	0	0	0	1.155226127	0	0	0	0	0	0	0	0	0	0	0.228488646	0	0.711783038	2.84768432	0	0.293169149	0	0	0.253233935	0.476714602	0	0.144170405	0	0	0	0	0.666496688	0	0	0	0	1.675906889	1.745594675	0.633175042
Comb_72h_sc_G3	Comb	72h	sc	G3	0	0	0	0	0	0	0	0.269042354	0	5.808381729	0	0	0.135390505	0	0	0	0	0	1.664730932	0	0.322070596	0	0	1.702627268	0	0	0	1.515387632	0	0	0	0.047481863	0.516991526	0	0	0	0	0	0.293566054	0	0.2245117	2.86144284	0.177194464	0.27698484	0	0	0.062570229	0.681294926	0	0.02599675	0	0	0	0	0.750116678	0	0.224830602	0	0	1.555089098	0	1.56574356
Comb_72h_sc_G4	Comb	72h	sc	G4	0	0	0	0	0	0	0	0.24957854	0	5.595668001	0	0	0.025765837	0.245287741	0	0	0	0	1.941120311	0	0.30081024	0	0	1.777780736	0	0	0	1.476390118	0	0	0	0.447924842	0	0.123382901	0	0.056555873	0	0	0.150095013	0	0.640232691	3.24850883	0	0	0	0	0	0.568188046	0	0	0	0	0	0	0.928783965	0	0	0	0	1.566624172	0.932208371	1.277192729
Comb_72h_sc_G5	Comb	72h	sc	G5	0	0	0	0.007579523	0.043508648	0	0.070154621	0.177984192	0.072457045	7.587973078	0	0.422969742	0	0.767300111	0	0	0	0	2.990892231	0	1.169126281	0	0	2.356263098	0	0	0	1.982098273	0	0	0	0.236396162	0.463804252	0	0	0.595420143	0.110507618	0	0.448726954	0	0.337978833	3.832398437	0	1.138929126	0	0	0	1.389612713	0	0.539047869	0	0.788152625	0.228810952	0	1.516315821	0	0.530046992	0.136443251	0	2.729935662	2.108152334	2.562228216
Comb_72h_sc_G8	Comb	72h	sc	G8	0	0	0	0	0	0	0	0.578436435	0	6.131162755	0	0	0	0.282264129	0	0	0	0	2.758472569	0	0.561879557	0	0	1.675918786	0	0	0	1.73561832	0	0	0	0.113210136	0.116243172	0.09723795	0	0	0	0	0.193592892	0	0.752684251	3.161535999	0	0.091721142	0	0	0.172740121	0.885260683	0	0.326714617	0	0	0	0	1.087882028	0	0	0	0	2.640656314	1.379528974	1.023437806
Comb_72h_sc_G9	Comb	72h	sc	G9	0	0	0	0	0.192697187	0	0.099405398	0.749794538	0	6.576226399	0	0.158006778	0	0.10367849	0	0	0	0	2.038264428	0	0.768723169	0	0	2.050517633	0	0	0	2.174987081	0	0	0	0.31202022	0.639217117	0.396218744	0	0.390968249	0	0	0.440972167	0	0.937462542	3.626082946	0	0.788698064	0	0	0.066140825	1.134652333	0	0	0	0	0	0	1.189395705	0	0.383303442	0	0	2.281728273	1.181527141	1.883192574
Comb_72h_sc_G10	Comb	72h	sc	G10	0	0	0	0	0	0	0.3119855	0.839998912	0.137051433	7.891892925	0	0	0	1.281097457	0	0	0	0	5.07543924	0	0.860343209	0.569572655	0	2.692182989	0	0	0	2.858385639	0.115096757	0	0	0.503703485	1.161375961	0.340082047	0	0.503312232	0.135276751	0	0.51830541	0	1.235237661	4.313571396	0.030946107	0.66227185	0	0	0.076854496	1.491664099	0	0.824164128	0.454998234	0.404984511	0.210342245	0	1.725073779	0	0.101968911	0.572338389	0	2.225809228	1.289053177	1.852488155
Comb_72h_FACS_G12	Comb	72h	FACS	G12	4.047253988	1.450476976	2.778717502	4.076184843	2.17148581	1.932492783	4.913220258	5.4585597	4.283818356	12.70064271	1.068451878	4.305737491	4.88507695	5.108947211	5.530877413	3.182503773	0	4.091904607	9.26841055	2.004282543	5.927854934	5.957146801	3.803291521	8.12106916	0	2.261805342	5.678465634	8.519990225	3.402102044	4.437047413	2.182710619	4.79659415	5.984493805	5.241680401	2.607618913	7.693303363	6.093078047	4.402435008	6.662746625	1.885683675	6.659363033	9.302095523	2.542477924	6.154246062	2.096727016	2.856623813	3.878841601	7.04568144	1.252760623	4.949127545	1.198621838	4.879876136	4.522527241	4.62094967	6.532251291	4.382017818	5.900874193	5.058869091	3.389400398	8.582123286	6.862124992	7.581477875
Comb_72h_sc_H2	Comb	72h	sc	H2	0	0	0	0	0	0	0.090599947	0.465611097	0	5.989468471	0	0	0.666056626	0.430827415	0	0	0	0	2.776032342	0	1.068294044	0	0	1.252838383	0	0	0	1.769753282	0.135332709	0	0	0.588389173	0.230171896	0.146255284	0	0.50477588	0	0	0.407405624	0	0.535742892	3.585845594	0	0.401354711	0	0	0.041034439	0.94137255	0	0.114779252	0	0	0	0	1.193368442	0	0.051732829	0	0	1.925333782	1.856735014	1.117723903
Comb_72h_sc_H3	Comb	72h	sc	H3	0	0	0	0	0	0	0	0.17662849	0	6.679663585	0	0	0	0.111869725	0	0	0	0	2.512846545	0	0.000150098	0.056387984	0	2.321881797	0	0	0	1.500334739	0	0	0	0.132829069	0.237537081	0	0	0	0	0	0.107544868	0	0.262611822	2.975734445	0	0.214392895	0	0	0	0.726142832	0	0.522889377	0	0	0	0	0.958909991	0	0	0.050379011	0	1.803099147	1.076933808	1.369455323
Comb_72h_sc_H4	Comb	72h	sc	H4	0	0	0	0	0	0	0	0.614087427	0	6.031077845	0	0	0	0.191871703	0	0	0	0	1.337929961	0	0.525669291	0	0	1.263711792	0	0	0	2.067121757	0	0	0	0.059406305	0.408714677	0	0	0.393018525	0	0	0.244467353	0	0.624981037	3.450336984	0	0.698489221	0	0	0.458682139	0.856369587	0	0	0	0.123098619	0	0	1.295736446	0	0.637811572	0	0	1.886686048	1.520954559	1.943408784
Comb_72h_sc_H5	Comb	72h	sc	H5	0	0	0	0	0	0	0	0	0	5.769844046	0	0	0.43096726	0.181060744	0	0	0	0	1.976685788	0	0.234859792	0	0	1.063656285	0	0	0	1.402913863	0	0	0	0	0	0	0	0	0	0	0.169115798	0	1.076012737	3.01754993	0	0.001790778	0	0	0.260511027	0.666580225	0	0.405216222	0	0	0	0	0.867860509	0	0	0	0	2.019422428	0.080871401	0.925372868
Comb_72h_sc_H6	Comb	72h	sc	H6	0	0	0	0	0	0	0	0	0	5.756836361	0	0	0.321348781	0.071984055	0	0	0	0	1.085599392	0	0.441949374	0	0	1.190404063	0	0	0	1.493327778	0	0	0	0	0	0	0	0	0	0	0.055812462	0	0.082429594	2.834877405	0	0.396135077	0	0	0.057910342	0.50537119	0	0	0	0	0	0	0.874719665	0	0	0	0	1.119845673	0.111744731	1.062225838
Comb_72h_sc_H7	Comb	72h	sc	H7	0	0	0	0	0	0	0	0.347564339	0	6.182003587	0	0	0	0.206180266	0	0	0	0	2.747302073	0	0.372706559	0	0	1.616608383	0	0	0	1.670590636	0.001756747	0	0	0.229167095	0.06777904	0	0	0.204019194	0	0	0.268092235	0	0.315502902	3.35009966	0	0.477073904	0	0	0.163589283	0.70753456	0	0.040745988	0	0.016059996	0	0	0.752229553	0	0.014391382	0	0	1.858366154	2.090339535	1.527248575
